ts_utc,name,tier,source
2017-01-06T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-01-13T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-01-18T13:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-02-03T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-02-14T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-02-15T13:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-03-10T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-03-14T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-03-15T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-04-07T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-04-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-04-14T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-05-05T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-05-11T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-05-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-06-02T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-06-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-06-14T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-07-07T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-07-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-07-14T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-08-04T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-08-10T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-08-11T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-09-01T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-09-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-09-14T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-10-06T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-10-12T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-10-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-11-03T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-11-14T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-11-15T13:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2017-12-08T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2017-12-12T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20170601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2017-12-13T13:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-01-05T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-01-11T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20180120id_/https://www.bls.gov/schedule/2018/01_sched.htm
2018-01-12T13:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-02-02T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-02-14T13:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-02-15T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20180220id_/https://www.bls.gov/schedule/2018/02_sched.htm
2018-03-09T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-03-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-03-14T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20180320id_/https://www.bls.gov/schedule/2018/03_sched.htm
2018-04-06T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-04-10T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20180420id_/https://www.bls.gov/schedule/2018/04_sched.htm
2018-04-11T12:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-05-04T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-05-09T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20180520id_/https://www.bls.gov/schedule/2018/05_sched.htm
2018-05-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-06-01T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-06-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-06-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20180620id_/https://www.bls.gov/schedule/2018/06_sched.htm
2018-07-06T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-07-11T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20180720id_/https://www.bls.gov/schedule/2018/07_sched.htm
2018-07-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-08-03T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-08-09T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20180820id_/https://www.bls.gov/schedule/2018/08_sched.htm
2018-08-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-09-07T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-09-12T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20180920id_/https://www.bls.gov/schedule/2018/09_sched.htm
2018-09-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20180601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-10-05T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-10-10T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2018-10-11T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-11-02T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-11-09T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2018-11-14T13:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2018-12-07T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2018-12-11T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2018-12-12T13:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-01-04T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-01-11T13:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-01-15T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-02-01T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-02-13T13:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-02-14T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-03-08T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-03-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-03-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-04-05T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-04-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-04-11T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-05-03T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-05-09T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-05-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-06-07T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-06-11T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-06-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-07-05T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-07-11T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-07-12T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-08-02T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-08-09T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-08-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-09-06T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-09-11T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-09-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-10-04T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-10-08T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-10-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20190601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-11-01T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-11-13T13:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-11-14T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2019-12-06T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2019-12-11T13:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2019-12-12T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-01-10T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-01-14T13:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-01-15T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-02-07T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-02-13T13:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-02-19T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-03-06T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-03-11T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-03-12T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-04-03T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-04-09T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-04-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-05-08T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-05-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-05-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-06-05T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-06-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-06-11T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-07-02T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-07-10T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-07-14T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-08-07T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-08-11T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-08-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-09-04T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-09-10T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-09-11T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-10-02T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-10-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-10-14T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20200601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-11-06T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-11-12T13:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-11-13T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2020-12-04T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2020-12-10T13:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2020-12-11T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-01-08T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-01-13T13:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-01-15T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-02-05T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-02-10T13:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-02-17T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-03-05T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-03-10T13:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-03-12T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-04-02T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-04-09T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-04-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-05-07T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-05-12T12:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-05-13T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-06-04T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-06-10T12:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-06-15T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-07-02T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-07-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-07-14T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-08-06T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-08-11T12:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-08-12T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-09-03T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-09-10T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-09-14T12:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-10-08T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-10-13T12:30:00+00:00,CPI,high,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-10-14T12:30:00+00:00,PPI,medium,https://web.archive.org/web/20210601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-11-05T12:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20220601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-11-09T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20220601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2021-11-10T13:30:00+00:00,CPI,high,https://web.archive.org/web/20220601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-12-03T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20220601id_/https://www.bls.gov/schedule/news_release/empsit.htm
2021-12-10T13:30:00+00:00,CPI,high,https://web.archive.org/web/20220601id_/https://www.bls.gov/schedule/news_release/cpi.htm
2021-12-14T13:30:00+00:00,PPI,medium,https://web.archive.org/web/20220601id_/https://www.bls.gov/schedule/news_release/ppi.htm
2022-01-07T13:30:00+00:00,Employment Situation (NFP),high,https://web.archive.org/web/20220601id_/https://www.bls.gov/schedule/news_release/empsit.htm
